ID,SEASON,WEEK,SEASON_TYPE,START_DATE,START_TIME_TBD,COMPLETED,NEUTRAL_SITE,CONFERENCE_GAME,ATTENDANCE,VENUE_ID,VENUE,HOME_ID,HOME_TEAM,HOME_CONFERENCE,HOME_DIVISION,HOME_POINTS,HOME_LINE_SCORES,HOME_POST_WIN_PROB,HOME_PREGAME_ELO,HOME_POSTGAME_ELO,AWAY_ID,AWAY_TEAM,AWAY_CONFERENCE,AWAY_DIVISION,AWAY_POINTS,AWAY_LINE_SCORES,AWAY_POST_WIN_PROB,AWAY_PREGAME_ELO,AWAY_POSTGAME_ELO,EXCITEMENT_INDEX,HIGHLIGHTS,NOTES
401445805,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6151.0,Farley-Lamb Field,2731,Williams,NESCAC,iii,41.0,"[13, 14, 7, 7]",,,,121,Bates College,NESCAC,iii,28.0,"[7, 7, 7, 7]",,,,,,
401450143,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5851.0,Shirk Field at Musselman Stadium,2248,Gettysburg,Centennial,iii,16.0,"[0, 0, 2, 14]",,,,2667,Ursinus,Centennial,iii,51.0,"[14, 21, 16, 0]",,,,,,
401456160,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6133.0,Ellis Oval at Zimman Field,112,Tufts,NESCAC,iii,49.0,"[14, 14, 14, 7]",,,,348,Hamilton,NESCAC,iii,13.0,"[0, 7, 0, 6]",,,,,,
401445809,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6079.0,Alumni Stadium (VT),2394,Middlebury,NESCAC,iii,20.0,"[0, 3, 3, 14]",,,,33,Colby,NESCAC,iii,17.0,"[0, 10, 0, 7]",,,,,,
401446235,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5835.0,Biddle Field,2175,Dickinson,Centennial,iii,45.0,"[7, 24, 14, 0]",,,,246,Juniata,Centennial,iii,7.0,"[7, 0, 0, 0]",,,,,,
401415409,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3881.0,Princeton University Stadium,163,Princeton,Ivy,fcs,35.0,"[0, 12, 9, 14]",0.757450782636697,,,172,Cornell,Ivy,fcs,9.0,"[0, 3, 6, 0]",0.24254921736330304,,,4.2868737004,,
401432784,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6128.0,Alumni Stadium (PA),2644,Thiel College,Presidents',iii,0.0,"[0, 0, 0, 0]",,,,2686,Washington & Jefferson,Presidents',iii,55.0,"[21, 20, 14, 0]",,,,,,
401435128,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6131.0,Jessee/Miller Field,2977,Trinity (CT),NESCAC,iii,38.0,"[0, 21, 10, 7]",,,,340,Bowdoin,NESCAC,iii,3.0,"[0, 3, 0, 0]",,,,,,
401438631,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5926.0,Henry G. Steinbrenner '27 Stadium,109,MIT,NEWMAC,iii,24.0,"[7, 10, 0, 7]",,,,2557,Coast Guard,NEWMAC,iii,31.0,"[3, 0, 14, 14]",,,,,,
401431048,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5830.0,Walter M. Katz Field,40,Curry,Commonwealth Coast,iii,7.0,"[0, 7, 0, 0]",,,,452,Endicott College,Commonwealth Coast,iii,48.0,"[7, 14, 20, 7]",,,,,,
401438184,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5887.0,I.L. & Sue Morris Stadium,2249,Glenville State,Mountain East,ii,31.0,"[14, 3, 7, 7]",,,,2707,West Virginia State,Mountain East,ii,30.0,"[7, 7, 16, 0]",,,,,,
401450199,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6150.0,Wightman Stadium,2970,William Paterson,New Jersey,iii,2.0,"[2, 0, 0, 0]",,,,2442,College of New Jersey,New Jersey,iii,33.0,"[16, 14, 3, 0]",,,,,,
401432788,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6140.0,John F. Wiley Stadium,2845,Waynesburg,Presidents',iii,10.0,"[3, 0, 0, 7]",,,,2849,Westminster PA,Presidents',iii,30.0,"[0, 13, 7, 10]",,,,,,
401422983,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3676.0,Christy Mathewson-Memorial Stadium,2083,Bucknell,Patriot,fcs,7.0,"[0, 0, 0, 7]",0.02909960120824211,,,2142,Colgate,Patriot,fcs,13.0,"[0, 6, 7, 0]",0.9709003987917579,,,4.0916100894,,
401435077,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6075.0,W.B. Mason Stadium,284,Stonehill,NEC,fcs,10.0,"[3, 7, 0, 0]",,,,2771,Merrimack,NEC,fcs,17.0,"[0, 3, 14, 0]",,,,,,
401432706,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,False,,5840.0,Fred Selfe Stadium at Nicewonder Field,2213,Emory & Henry,South Atlantic,ii,7.0,"[7, 0, 0, 0]",,,,2105,Carson-Newman,South Atlantic,ii,21.0,"[0, 7, 7, 7]",,,,,,
401432723,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5896.0,Lewis C. Everett Stadium,297,Hampden-Sydney,Old Dominion,iii,28.0,"[7, 7, 7, 7]",,,,2258,Guilford,Old Dominion,iii,21.0,"[7, 0, 7, 7]",,,,,,
401432586,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5906.0,McBride Field,352,Kenyon,North Coast,iii,35.0,"[0, 14, 0, 21]",,,,83,DePauw,North Coast,iii,58.0,"[14, 14, 24, 6]",,,,,,
401437190,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3848.0,Multi-Sport Stadium,2038,Assumption,Northeast 10,ii,14.0,"[7, 7, 0, 0]",,,,2441,New Haven,Northeast 10,ii,13.0,"[7, 6, 0, 0]",,,,,,
401424442,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3607.0,Alfond Stadium,311,Maine,CAA,fcs,21.0,"[0, 7, 0, 14]",0.006026182577121856,,,257,Richmond,CAA,fcs,31.0,"[21, 0, 7, 3]",0.9939738174228782,,,3.5674747418,,
401424441,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,717.0,Villanova Stadium,222,Villanova,CAA,fcs,24.0,"[7, 3, 7, 7]",0.9921257058565088,,,2261,Hampton,CAA,fcs,10.0,"[0, 3, 7, 0]",0.007874294143491167,,,5.4592556359,,
401435146,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5997.0,Brooks Stadium (NY),2383,Merchant Marine,NEWMAC,iii,13.0,"[7, 3, 3, 0]",,,,81,Springfield,NEWMAC,iii,27.0,"[10, 0, 7, 10]",,,,,,
401433121,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6553.0,Helen and Leonard Moretz Stadium,2331,Lenoir-Rhyne,South Atlantic,ii,21.0,"[0, 7, 7, 7]",,,,351,Wingate,South Atlantic,ii,24.0,"[7, 10, 0, 7]",,,,,,
401433051,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,4429.0,Seth Grove Stadium,2559,Shippensburg,Pennsylvania State Athletic,ii,16.0,"[0, 0, 13, 3]",,,,2188,East Stroudsburg,Pennsylvania State Athletic,ii,23.0,"[0, 17, 0, 6]",,,,,,
401432427,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5933.0,Sea Foam Stadium,3066,Concordia-St. Paul,Northern Sun,ii,13.0,"[0, 0, 7, 6]",,,,559,University of Mary,Northern Sun,ii,23.0,"[3, 7, 7, 6]",,,,,,
401432971,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6035.0,"Memorial Stadium (Wayne, NE)",2844,Wayne State (NE),Northern Sun,ii,56.0,"[7, 28, 21, 0]",,,,389,Upper Iowa,Northern Sun,ii,14.0,"[0, 7, 0, 7]",,,,,,
401421099,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5116.0,O'Shaughnessy Stadium,2900,St. Thomas (MN),Pioneer,fcs,49.0,"[7, 14, 14, 14]",0.9929186941626559,,,301,San Diego,Pioneer,fcs,42.0,"[7, 14, 14, 7]",0.007081305837344121,,,11.9303185125,,
401430692,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3808.0,Lincoln University Stadium,2339,Lincoln (PA),CIAA,ii,21.0,"[0, 7, 14, 0]",,,,330,Virginia State,CIAA,ii,42.0,"[0, 14, 13, 15]",,,,,,
401429858,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5941.0,Roebuck Stadium,2207,Elizabeth City State,CIAA,ii,29.0,"[0, 14, 7, 8]",,,,2075,Bowie State,CIAA,ii,36.0,"[7, 6, 7, 16]",,,,,,
401431114,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5788.0,Merrill Field at Yunevich Stadium,365,Alfred,Empire 8,iii,8.0,"[0, 0, 0, 8]",,,,2782,SUNY Cortland,Empire 8,iii,31.0,"[0, 14, 3, 14]",,,,,,
401431036,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6124.0,Amos Alonzo Stagg Field (PA),216,Susquehanna,Centennial,iii,26.0,"[7, 7, 9, 3]",,,,118,Johns Hopkins,Centennial,iii,24.0,"[0, 12, 6, 6]",,,,,,
401428193,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3603.0,Aggie Stadium,2448,North Carolina A&T,Big South,fcs,45.0,"[10, 0, 20, 15]",,,,2097,Campbell,Big South,fcs,38.0,"[28, 0, 3, 7]",,,,,,
401432409,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6051.0,James S. Malosky Stadium,134,Minnesota-Duluth,Northern Sun,ii,51.0,"[15, 15, 7, 14]",,,,568,Minot State,Northern Sun,ii,7.0,"[0, 0, 7, 0]",,,,,,
401432097,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3642.0,Bobcat Stadium (MD),341,Frostburg State,Mountain East,ii,58.0,"[10, 20, 7, 21]",,,,2017,Alderson-Broaddus,Mountain East,ii,7.0,"[0, 7, 0, 0]",,,,,,
401432756,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5814.0,Gesling Stadium,2102,Carnegie Mellon,Presidents',iii,30.0,"[17, 3, 3, 7]",,,,2614,St. Vincent,Presidents',iii,12.0,"[0, 6, 0, 6]",,,,,,
401432747,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,False,,5789.0,Frank B. Fuhrer Field,2018,Allegheny,Presidents',iii,7.0,"[0, 7, 0, 0]",,,,2963,Case Western Reserve,Presidents',iii,54.0,"[16, 24, 7, 7]",,,,,,
401424440,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,4419.0,Bob Ford Field,399,Albany,CAA,fcs,59.0,"[21, 17, 21, 0]",0.9989422401619901,,,2619,Stony Brook,CAA,fcs,14.0,"[0, 0, 0, 14]",0.0010577598380099307,,,2.2729255081,,
401431064,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6135.0,Blue Storm Stadium,111675,University of New England,Commonwealth Coast,iii,30.0,"[3, 17, 3, 7]",,,,2776,Salve Regina,Commonwealth Coast,iii,12.0,"[0, 6, 0, 6]",,,,,,
401424409,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,5389.0,Kessler Stadium,2405,Monmouth,CAA,fcs,48.0,"[14, 6, 6, 22]",0.32820083009988216,,,119,Towson,CAA,fcs,52.0,"[18, 10, 7, 17]",0.6717991699001178,,,4.2745218724,,
401424390,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3998.0,Zable Stadium,2729,William & Mary,CAA,fcs,31.0,"[0, 14, 7, 10]",,,,227,Rhode Island,CAA,fcs,30.0,"[7, 7, 7, 9]",,,,,,
401423156,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,4416.0,Spec Martin Municipal Stadium,56,Stetson,Pioneer,fcs,17.0,"[10, 0, 0, 7]",0.1500807214461049,,,2181,Drake,Pioneer,fcs,24.0,"[7, 3, 6, 8]",0.8499192785538952,,,6.3708399238,,
401421108,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3988.0,Welcome Stadium,2168,Dayton,Pioneer,fcs,31.0,"[14, 3, 7, 7]",0.9967030366448754,,,2674,Valparaiso,Pioneer,fcs,24.0,"[14, 0, 7, 3]",0.003296963355124638,,,7.5876210931,,
401418649,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,False,,4899.0,Fifth Third Bank Stadium,338,Kennesaw State,Atlantic Sun,fcs,30.0,"[3, 10, 7, 10]",0.4283167079755847,,,2127,Charleston Southern,Big South,fcs,20.0,"[0, 7, 7, 6]",0.5716832920244153,,,6.2530831106,,
401425415,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3722.0,Fitton Field,107,Holy Cross,Patriot,fcs,53.0,"[14, 7, 7, 17, 8]",0.8816373638548322,,,2230,Fordham,Patriot,fcs,52.0,"[10, 14, 7, 14, 7]",0.11836263614516784,,,11.0436057583,,
401430707,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6032.0,Hovey Field,2676,Virginia Union,CIAA,ii,21.0,"[7, 0, 7, 7]",,,,2804,Chowan,CIAA,ii,26.0,"[7, 0, 6, 13]",,,,,,
401430720,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3649.0,Bowman Gray Stadium,2736,Winston-Salem,CIAA,ii,28.0,"[0, 0, 14, 14]",,,,2304,Johnson C Smith,CIAA,ii,7.0,"[0, 0, 0, 7]",,,,,,
401430725,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6068.0,George Williams Athletic Complex,395,St. Augustine's,CIAA,ii,7.0,"[0, 0, 7, 0]",,,,2940,Livingstone,CIAA,ii,12.0,"[6, 0, 0, 6]",,,,,,
401431539,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3927.0,Sherman Field,2392,Michigan Tech,GLIAC,ii,7.0,"[0, 7, 0, 0]",,,,125,Grand Valley State,GLIAC,ii,42.0,"[14, 7, 14, 7]",,,,,,
401432732,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,False,,5799.0,Daly Field at Frank R. Campbell Stadium,2047,Averett,Old Dominion,iii,0.0,"[0, 0, 0, 0]",,,,2828,Shenandoah,Old Dominion,iii,45.0,"[7, 21, 10, 7]",,,,,,
401431564,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3885.0,Harvey Randall Wickes Memorial Stadium,129,Saginaw Valley,GLIAC,ii,28.0,"[7, 7, 7, 7]",,,,110254,Davenport,GLIAC,ii,29.0,"[3, 10, 10, 6]",,,,,,
401431576,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,3729.0,"Frank ""Muddy"" Waters Stadium",2273,Hillsdale,Great Midwest Athletic,ii,36.0,"[7, 7, 8, 14]",,,,308,Ashland,Great Midwest Athletic,ii,20.0,"[7, 3, 10, 0]",,,,,,
401432366,2022,9,regular,2022-10-29T17:00:00.000Z,False,True,False,True,,6042.0,Alumni Stadium (KY),2310,Kentucky State,SIAC,ii,7.0,"[0, 0, 7, 0]",,,,2657,Tuskegee,SIAC,ii,28.0,"[0, 7, 7, 14]",,,,,,
401428220,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,3710.0,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,48.0,"[14, 14, 14, 6]",0.9460029477172175,,,2803,Bryant,Big South,fcs,40.0,"[14, 9, 6, 11]",0.05399705228278251,,,6.3889324677,,
401422926,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,3597.0,Alumni Memorial Field,2678,VMI,Southern,fcs,14.0,"[0, 0, 14, 0]",0.0003436966226272928,,,2382,Mercer,Southern,fcs,55.0,"[7, 24, 14, 10]",0.9996563033773727,,,2.2630068378,,
401418600,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,3826.0,Memorial Field,159,Dartmouth,Ivy,fcs,13.0,"[0, 13, 0, 0]",0.0005169563736677074,,,108,Harvard,Ivy,fcs,28.0,"[7, 7, 7, 7]",0.9994830436263323,,,4.4532720742,,
401431873,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,False,,6078.0,Pioneer Field (TN),2839,Tusculum,South Atlantic,ii,49.0,"[0, 21, 14, 14]",,,,101784,Erskine,South Atlantic,ii,14.0,"[7, 7, 0, 0]",,,,,,
401413209,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,3737.0,Gibbs Stadium,2747,Wofford,Southern,fcs,48.0,"[7, 10, 10, 21]",0.9985603312022533,,,2193,East Tennessee State,Southern,fcs,41.0,"[3, 14, 10, 14]",0.001439668797746707,,,7.3551238628,,
401432668,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,5812.0,Bernlohr Stadium,424,Capital,Ohio,iii,7.0,"[0, 0, 0, 7]",,,,188,Baldwin-Wallace,Ohio,iii,48.0,"[14, 17, 14, 3]",,,,,,
401431124,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,5930.0,Carl W. Burt Memorial Stadium,2362,Manchester,Heartland,iii,6.0,"[6, 0, 0, 0]",,,,2233,Franklin,Heartland,iii,24.0,"[7, 10, 7, 0]",,,,,,
401431134,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,5793.0,Macholtz Stadium,2023,Anderson (IN),Heartland,iii,3.0,"[3, 0, 0, 0]",,,,2262,Hanover,Heartland,iii,62.0,"[13, 21, 14, 14]",,,,,,
401431141,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,6088.0,Schueler Field,2419,Mount St. Joseph,Heartland,iii,70.0,"[35, 14, 14, 7]",,,,2074,Bluffton,Heartland,iii,21.0,"[0, 7, 14, 0]",,,,,,
401431149,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,6111.0,Cook Stadium,86,Rose-Hulman,Heartland,iii,76.0,"[28, 34, 7, 7]",,,,190,Defiance,Heartland,iii,35.0,"[7, 7, 7, 14]",,,,,,
401438676,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,6152.0,Wiliams Stadium (OH),2733,Wilmington (OH),Ohio,iii,7.0,"[7, 0, 0, 0]",,,,191,Heidelberg,Ohio,iii,57.0,"[21, 14, 13, 9]",,,,,,
401435116,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,6127.0,John P. Papp Stadium,2748,Wooster,North Coast,iii,44.0,"[0, 7, 14, 23]",,,,2746,Wittenberg,North Coast,iii,43.0,"[21, 9, 10, 3]",,,,,,
401432691,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,5931.0,Don Drumm Stadium,317,Marietta,Ohio,iii,27.0,"[7, 7, 7, 6]",,,,427,Ohio Northern,Ohio,iii,10.0,"[0, 3, 7, 0]",,,,,,
401432677,2022,9,regular,2022-10-29T17:30:00.000Z,False,True,False,True,,6090.0,Sherman Field at McConagha Stadium,332,Muskingum,Ohio,iii,14.0,"[0, 7, 7, 0]",,,,2302,John Carroll,Ohio,iii,49.0,"[10, 10, 8, 21]",,,,,,
401430980,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,3635.0,Bill Buxton Stadium,2564,Simpson College,American Rivers,iii,74.0,"[24, 27, 13, 10]",,,,6845,Nebraska Wesleyan University,American Rivers,iii,41.0,"[14, 6, 7, 14]",,,,,,
401430972,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5923.0,Legacy Field in Carlson Stadium,67,Luther,American Rivers,iii,21.0,"[7, 0, 0, 14]",,,,263,Loras College,American Rivers,iii,40.0,"[14, 12, 7, 7]",,,,,,
401430929,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5809.0,J. Leslie Rollins Stadium,63,Buena Vista,American Rivers,iii,0.0,"[0, 0, 0, 0]",,,,2685,Wartburg,American Rivers,iii,65.0,"[13, 24, 14, 14]",,,,,,
401431291,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5820.0,Amos Alonzo Stagg Field,80,Chicago,Midwest,iii,58.0,"[13, 35, 7, 3]",,,,65,Grinnell,Midwest,iii,0.0,"[0, 0, 0, 0]",,,,,,
401435214,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5916.0,Carson Park,2738,Wisconsin-Eau Claire,Wisconsin,iii,48.0,"[14, 13, 21, 0]",,,,2743,Wisconsin-Stevens Point,Wisconsin,iii,26.0,"[6, 12, 8, 0]",,,,,,
401435212,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,4854.0,Perkins Stadium,2745,UW-Whitewater,Wisconsin,iii,30.0,"[10, 17, 0, 3]",,,,2723,UW-River Falls,Wisconsin,iii,27.0,"[0, 6, 14, 7]",,,,,,
401420793,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,3991.0,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,21.0,"[7, 0, 7, 7]",0.059145749181762325,,,47,Howard,MEAC,fcs,49.0,"[0, 14, 14, 21]",0.9408542508182377,,,6.1648338568,,
401435199,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,3915.0,Charles Lee Field at Samford Stadium,2938,Huntingdon,USA South,iii,42.0,"[21, 14, 0, 7]",,,,2256,Greensboro,USA South,iii,0.0,"[0, 0, 0, 0]",,,,,,
401431300,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5915.0,Farwell Field,262,Lake Forest,Midwest,iii,31.0,"[6, 3, 15, 7]",,,,2919,Monmouth (IL),Midwest,iii,14.0,"[7, 7, 0, 0]",,,,,,
401432800,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,4422.0,Valhalla Stadium,2757,Berry College,Southern Athletic,iii,56.0,"[14, 14, 21, 7]",,,,2398,Millsaps,Southern Athletic,iii,0.0,"[0, 0, 0, 0]",,,,,,
401431262,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,6109.0,Ingalls Field,2891,Ripon,Midwest,iii,55.0,"[14, 20, 14, 7]",,,,266,Beloit College,Midwest,iii,14.0,"[7, 0, 7, 0]",,,,,,
401431315,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,6284.0,Village of Lisle-Benedictine University Sports Complex,2283,Benedictine (IL),NACC,iii,13.0,"[7, 3, 3, 0]",,,,2044,Aurora,NACC,iii,20.0,"[0, 6, 6, 8]",,,,,,
401431271,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5919.0,Ron Roberts Field at the Banta Bowl,268,Lawrence,Midwest,iii,0.0,"[0, 0, 0, 0]",,,,255,Knox College,Midwest,iii,35.0,"[14, 7, 7, 7]",,,,,,
401431245,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,False,,5895.0,Klas Field,162,Hamline,Minnesota,iii,20.0,"[0, 6, 0, 14]",,,,2359,Macalester,Minnesota,iii,33.0,"[0, 16, 17, 0]",,,,,,
401431253,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5804.0,Royal Stadium,2802,Bethel (MN),Minnesota,iii,38.0,"[0, 10, 7, 21]",,,,133,St. Olaf College,Minnesota,iii,17.0,"[0, 0, 7, 10]",,,,,,
401431074,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,False,,5815.0,Schneider Stadium,32,Carroll (WI),Midwest,iii,59.0,"[14, 17, 14, 14]",,,,2106,Carthage,CCIW,iii,14.0,"[0, 0, 14, 0]",,,,,,
401431020,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5798.0,Jerry E. Apple Stadium,2045,Austin College,American Southwest,iii,29.0,"[7, 0, 7, 15]",,,,2588,Southwestern University,American Southwest,iii,40.0,"[6, 14, 13, 7]",,,,,,
401431324,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5913.0,Warrior Field at Raabe Stadium,2741,Wisconsin Lutheran,NACC,iii,30.0,"[13, 7, 0, 10]",,,,2151,Concordia (IL),NACC,iii,7.0,"[0, 7, 0, 0]",,,,,,
401460110,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,3889.0,Reinhart Field,2951,SUNY Maritime,ECFC,iii,30.0,"[0, 0, 21, 9]",,,,110438,Dean College,ECFC,iii,19.0,"[0, 13, 0, 6]",,,,,,
401426593,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,18187.0,3895.0,Rice Stadium,242,Rice,Conference USA,fbs,23.0,"[14, 3, 0, 6]",0.005381994257032964,1225.0,1104.0,2429,Charlotte,Conference USA,fbs,56.0,"[7, 21, 21, 7]",0.994618005742967,1049.0,1170.0,2.6900829476,,
401432687,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,6101.0,"Memorial Stadium (Westerville, OH)",359,Otterbein,Ohio,iii,0.0,"[0, 0, 0, 0]",,,,426,Mount Union,Ohio,iii,59.0,"[7, 35, 14, 3]",,,,,,
401432815,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,3871.0,General Charles C. Krulak Stadium,3,Birmingham-Southern,Southern Athletic,iii,30.0,"[0, 0, 0, 30]",,,,418,Hendrix College,Southern Athletic,iii,7.0,"[0, 0, 0, 7]",,,,,,
401438658,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5918.0,Taylor Field,6353,Lakeland University,NACC,iii,26.0,"[13, 7, 0, 6]",,,,101,Eureka College,NACC,iii,17.0,"[0, 10, 0, 7]",,,,,,
401441636,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5796.0,Charles D. Lindberg Stadium,2042,Augustana (IL),CCIW,iii,24.0,"[0, 0, 10, 14]",,,,306,Illinois Wesleyan,CCIW,iii,21.0,"[3, 7, 3, 8]",,,,,,
401445797,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,6142.0,Westside Athletic Complex,2843,Western Connecticut State,MSCAC,iii,38.0,"[7, 6, 7, 18]",,,,402,Worcester State College,MSCAC,iii,35.0,"[0, 16, 7, 12]",,,,,,
401432860,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,6122.0,Public Schools Stadium,375,St. Scholastica,Minnesota,iii,6.0,"[0, 0, 6, 0]",,,,2600,St. Johns (MN),Minnesota,iii,56.0,"[14, 21, 14, 7]",,,,,,
401432878,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5932.0,Lloyd L. Thornton Stadium,2373,Maryville TN,USA South,iii,21.0,"[7, 0, 7, 7]",,,,2913,Brevard College,USA South,iii,24.0,"[0, 7, 7, 10]",,,,,,
401432893,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5120.0,J.J. Keller Field at Titan Stadium,271,UW-Oshkosh,Wisconsin,iii,35.0,"[0, 10, 13, 12]",,,,2740,Wisconsin-La Crosse,Wisconsin,iii,38.0,"[14, 14, 0, 10]",,,,,,
401435101,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5893.0,Hollingsworth Field,2968,Gustavus Adolphus,Minnesota,iii,28.0,"[9, 3, 9, 7]",,,,2101,Carleton,Minnesota,iii,9.0,"[3, 0, 0, 6]",,,,,,
401431223,2022,9,regular,2022-10-29T18:00:00.000Z,False,True,False,True,,5795.0,Edor Nelson Field,124,Augsburg,Minnesota,iii,38.0,"[14, 7, 7, 10]",,,,2152,Concordia (MN),Minnesota,iii,35.0,"[7, 21, 0, 7]",,,,,,
